video_id,title,description,channel_id,channel_title,view_count,like_count,comment_count,topics,latitude,longitude,published_at,duration,url,national_park
n5WOxym0gIs,Näinkö makkaraa paistetaan? #makkaraa #kynsitulet #lappi,Makkaranpaiston esimerkki Kultamiehen mökiltä Lemmenjoella. Pistä kanava tilaukseen jos haluat nähdä lisää!,UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,5374.0,53.0,0.0,"Food,Lifestyle_(sociology)",68.6388189,25.5985362,2023-06-13 08:05:05+00:00,PT6S,https://www.youtube.com/watch?v=n5WOxym0gIs,Lemmenjoki
ND4cySwsUWU,Piles of Gold near my Cabin,"This is the first half of my second gold mining trip to Kaarreoja during 2019. Kaarreoja is a gold bearing creek at Lemmenjoki national park. We continue with our mining and as usual i check the bottoms of the digs for gold nuggets with my metal detector and found this nice 0.3 Gram nugget. Be sure to check out the part 2 from here : https://www.youtube.com/watch?v=ND4cySwsUWU

Do note, that i keep saying ""october"" in the video, when i actually mean august. Sorry about that.

Some highlights:
0:00 Intro
2:26 First look at sluice
3:21 Chunk of iron
4:26 Fine tuning sluice
6:10 First gold nugget
7:30 Dark horizon
8:27 Another look at the nugget
9:34 Loads of fine gold
11:15 Reading bedrock
12:30 Nice nugget with metal detector
14:13 Breaking bedrock?
16:27 Next pit
18:55 And another one
20:08 Disappointed miner
21:22 Raising a pile
24:09 Teaser

More about behind the scenes stuff and other things related on ym FB page at : https://www.facebook.com/jomsatube/

Keywords : #gold #prospecting #metaldetecting #Lemmenjoki #Inari #sluicing #goldpanning",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,3833.0,43.0,8.0,"Hobby,Lifestyle_(sociology)",,,2019-09-07 00:11:57+00:00,PT24M7S,https://www.youtube.com/watch?v=ND4cySwsUWU,Lemmenjoki
WpuxmL3F8kE,Moottorimarssi Lapin Kultamaille,"Pääsemme Aloittelemaan Kullanhuuhdonta Lemmenjoella kesälle, mutta Ensiksi täytyy kuitenkin matkata Rovaniemeltä Lemmenjoelle ja jokea ylös aina kultamaille. Tämä on se matka. Terve tuloa mukaan!

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,2293.0,139.0,20.0,"Hobby,Lifestyle_(sociology),Tourism,Vehicle",68.6388189,25.5985362,2023-10-21 08:38:08+00:00,PT16M26S,https://www.youtube.com/watch?v=WpuxmL3F8kE,Lemmenjoki
TIbr7BUrxss,Should We Dig Deeper for Gold?,"We continue our season by doing some more test holes. Some deeper ones also.

I prospect gold in Lemmenjoki national park, Lapland, Finland. Here are the stories about summer 2021 season at Kaarreoja, the creek where my mine is located.

Tilaa kanava: https://www.youtube.com/@jomsa?sub_confirmation=1
Tule jäseneksi: https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,1681.0,29.0,29.0,"Hobby,Lifestyle_(sociology)",,,2021-08-22 14:00:18+00:00,PT21M52S,https://www.youtube.com/watch?v=TIbr7BUrxss,Lemmenjoki
MMohofiiZEA,Metal Detecting Relics From the Gold Rush,"We take a day of gold mining, and do some metal detecting with my Minelab X-terra 705 at nearby bush that holds old reindeer herding site from about the same time gold rush started in Lemmenjoki. It has not been use in decades, maybe even in a half a century or so. Wanted to see what my forefathers have left there if anything.

I prospect gold in Lemmenjoki national park, Lapland, Finland. Here are the stories about summer 2021 season at Kaarreoja, the creek where my claim is located.

Tilaa kanava: https://www.youtube.com/@jomsa?sub_confirmation=1
Tule jäseneksi: https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,1997.0,30.0,20.0,"Hobby,Lifestyle_(sociology)",68.6388189,25.5985362,2021-11-20 11:58:02+00:00,PT19M4S,https://www.youtube.com/watch?v=MMohofiiZEA,Lemmenjoki
niIJrJwq-ag,Prospecting a Flood Gulley for Gold,"So since we are running thin on gold we try to clutch for some straws. We prospect one of the last untested parts of my claim. An upper part of a gulley known as Rossinoja.

I prospect gold in Lemmenjoki national park, Lapland, Finland. Here are the stories about summer 2021 season at Kaarreoja, the creek where my claim is located.

Tilaa kanava: https://www.youtube.com/@jomsa?sub_confirmation=1
Tule jäseneksi: https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,1164.0,19.0,7.0,Lifestyle_(sociology),68.6388189,25.5985362,2021-11-14 16:54:30+00:00,PT4M57S,https://www.youtube.com/watch?v=niIJrJwq-ag,Lemmenjoki
w-TfaGHag_k,Kullanhuuhdonta rännin syöttöä Lemmenjoella  #kullanhuuhdonta #lappi #lemmenjoki,"Tältä näyttää lyhykäisesti kullanhuuhdonta vuonna 2023 Lemmenjoella. Kullankaivaja lapio kultapitoista soraa kullanhuuhdonta ränniin josta se loppurikastetaan sitten myöhemmin vaskaamalla.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,9001.0,49.0,0.0,Lifestyle_(sociology),,,2023-11-26 18:55:06+00:00,PT10S,https://www.youtube.com/watch?v=w-TfaGHag_k,Lemmenjoki
GSj1_nulLOc,Gold Panning Adventure to Lemmenjoki National Park in 2020,"In this first part we first travel from Rovaniemi , go past #Tankavaara and finally head up Lemmenjoki river to the gold fields of Lemmenjoki National Park. After long hike we finally get down to the business.

This is series of four videos about that trip. It was me with one of my friends and later a guest star. This time with actual sluicing operations.",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,3282.0,50.0,17.0,"Hobby,Lifestyle_(sociology),Tourism",68.8208617,26.3415345,2020-10-05 14:00:04+00:00,PT29M36S,https://www.youtube.com/watch?v=GSj1_nulLOc,Lemmenjoki
h5CmtEz52kE,0.63g of GOLD Make us Move our Sluice box,"Our lackluster gold haul from the lower gold pit and pressing schedule forces us to move our sluice box to a new place in the hopes of more gold rich ground and strike some good paydirt. We head up the hill to the upper gold bank to see if we can pan more gold out of it.

I prospect gold in Lemmenjoki national park, Lapland, Finland. Here are the stories about summer 2021 season at Kaarreoja, the creek where my claim is located.

Tilaa kanava: https://www.youtube.com/@jomsa?sub_confirmation=1
Tule jäseneksi: https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,1051.0,28.0,4.0,Lifestyle_(sociology),68.6388189,25.5985362,2021-11-27 11:07:18+00:00,PT6M56S,https://www.youtube.com/watch?v=h5CmtEz52kE,Lemmenjoki
Y6fr3rsQkFs,Odottamaton KULTA Vesikanavassa,"Kaivuut jatkuvat ja saavutamme vesirajan. Viimein kultahitusia alkaa löytyä, mutta vesi täyttää montun. Joudumme kaivamaan veden poistokanavan ja siinä ohessa sitten löydämmekin kultaa huuhdotusta kultamaasta jonka olemme kullanhuuhdonta ränniin laittaneet.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,3954.0,97.0,21.0,Lifestyle_(sociology),68.6388189,25.5985362,2023-11-25 08:00:29+00:00,PT5M50S,https://www.youtube.com/watch?v=Y6fr3rsQkFs,Lemmenjoki
EM_3kYRQgjg,Kullan koevaskausta Lemmenjoella Lapissa  #kullanhuuhdonta #lappi #lemmenjoki,"Rengit halusivat hieman koevaskailla joten mikäs siinä. Antaa poikien vaskailla.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,2234.0,45.0,2.0,Lifestyle_(sociology),68.6388189,25.5985362,2023-11-06 08:00:07+00:00,PT7S,https://www.youtube.com/watch?v=EM_3kYRQgjg,Lemmenjoki
xeg6DZV2ST4,Kullanhuuhtomon Turvallisuustekijä - Sinkkiämpäri #kullanhuuhdonta #lappi #lemmenjoki,"Joskus pitää olla luova kun kullanhuuhdontatyömaalla suojellaan työvälineitä, henkilöitä ja kalustoa.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,2311.0,21.0,0.0,,,,2023-12-23 13:11:12+00:00,PT17S,https://www.youtube.com/watch?v=xeg6DZV2ST4,Lemmenjoki
tS6bCqHT53A,Kullanhuuhdonta seikkailu Lemmenjoella Alkaa Tästä 2022,"Kesän 2022 kullanhuuhdonta reissu Lemmenjoen kansallispuistoon alkaa tästä. Vaellan 11km matkan Hämylään ja alan purkamaan talviteloilta tarpeita kesän hektisiin kaivuu tuokioihin. Hieman pohditaan myös menneitä ja tulevia.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/channel/UCoPZwpTSuPHzvJjKnkSF99Q?sub_confirmation=1

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/jomsatube
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/

Tageja:
#kullanhuuhdonta #kansallispuisto #lappi",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,3048.0,100.0,18.0,Lifestyle_(sociology),68.6388189,25.5985362,2022-10-01 06:30:10+00:00,PT8M52S,https://www.youtube.com/watch?v=tS6bCqHT53A,Lemmenjoki
IRpdSPZV3zs,Kultaa savesta #kullanhuuhdonta #kulta #aarremaanalla,"Päivän päätteeksi kullanhuuhdonnassa rännillä monesti puhdistetaan rännin ensimmäin kulta-ansa. Tässä on päivän tulos.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,4038.0,32.0,0.0,,68.6388189,25.5985362,2023-12-10 17:01:41+00:00,PT11S,https://www.youtube.com/watch?v=IRpdSPZV3zs,Lemmenjoki
t0BUM6IjGlI,Kultamiehen ensimmäinen kultalöytö  #kullanhuuhdonta #lappi #aarre,"Kyllä naama on messingillä kun löytää ensimmäistä kertaa kultaa Lapista ikinä.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,1673.0,38.0,0.0,Lifestyle_(sociology),68.6388189,25.5985362,2023-11-09 08:00:24+00:00,PT10S,https://www.youtube.com/watch?v=t0BUM6IjGlI,Lemmenjoki
6F3EagnQu6U,Kultakivien pesua Lapissa  #kullanhuuhdonta #lappi #lemmenjoki,"Kullanhuuhdonnassa rännityksen yhteydessä pestään paljon kiviä. Tarkoituksena on saada kivistä irti kultahituset jotka ovat mahdollisesti niihin tarttuneet.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,7744.0,50.0,0.0,Lifestyle_(sociology),,,2023-12-17 08:00:04+00:00,PT10S,https://www.youtube.com/watch?v=6F3EagnQu6U,Lemmenjoki
FS9zC-cYo-o,Vettä Tunturipurosta ja Kadonnut bensatankki,"Järjestellään työmaatupaa valmiiksi tulevaa Kullanhuuhdontakautta varten. Pistetään ruokakomeroa, saunaa ja vähän muutenkin varastotiloja ojennukseen, jotta kesällä mukavempi tulla sitten kaivelemaan. Tulehan mukaan touhuamaan!

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/jomsatube
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,1605.0,90.0,20.0,Lifestyle_(sociology),68.6388189,25.5985362,2023-06-03 06:46:06+00:00,PT11M58S,https://www.youtube.com/watch?v=FS9zC-cYo-o,Lemmenjoki
qi5v2ZWmGKU,Partasuiset Miehet Huuhtovat Kultaa Lemmenjoella #kullanhuuhdonta #lappi #parta,Kullanhuuhdontaa Lemmenjoen kansallispuistossa kesällä 2022. Lisää tätä voi katsoa täältä : https://www.youtube.com/playlist?list=PLC0L9nyCDtBm9GivVKUAg0K4vOScMJo7u,UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,4338.0,95.0,4.0,Lifestyle_(sociology),68.6388189,25.5985362,2023-03-22 14:23:23+00:00,PT44S,https://www.youtube.com/watch?v=qi5v2ZWmGKU,Lemmenjoki
lWntuQ6iR2M,Terveiset Lemmenjoen kultamailta keväthuoltoajo hommista #kullanhuuhdonta #lappi,,UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,1197.0,32.0,0.0,Lifestyle_(sociology),,,2023-04-04 13:17:39+00:00,PT14S,https://www.youtube.com/watch?v=lWntuQ6iR2M,Lemmenjoki
wVEe5mRRQ4M,Kultamiehen välipala #arjenjalostaja #metsäruoka #nötkötti,"Pikaista välipalaa kultatyömaalla.

Nötkötit tarjosi Jalostaja - https://www.jalostaja.fi",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,2305.0,44.0,8.0,"Food,Lifestyle_(sociology)",68.6388189,25.5985362,2023-06-07 13:34:52+00:00,PT28S,https://www.youtube.com/watch?v=wVEe5mRRQ4M,Lemmenjoki
HFmki-vFHfY,Paljonko KULTAA on Savessa Pohjakallion päällä?,"Sanotaan, ettei kivettömässä maassa ole kultaa. Ehkä, mutta Lemmenjoen kansallispuistossa, Kaarreojalla jatkamme kaivuita kohti pohjakalliota ja alamme löytää kiintoisia merkkejä kullasta kuten kiintoisan savipatjan sekä itse pohjakallion. Löysimmekö kultaa? No löysimme.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/jomsatube
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/

Tagit: #kullanhuuhdonta #lappi #finland",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,4343.0,134.0,18.0,Lifestyle_(sociology),,,2023-02-25 08:00:06+00:00,PT5M55S,https://www.youtube.com/watch?v=HFmki-vFHfY,Lemmenjoki
uzv1EY6GqIo,Löytääkö Kaupunki Pojat Kultaa?,"Lemmenjoen kullanhuuhdonta hommat alkavat kesälle 2023 kun paikalle saapuu kaksi Lahtelaista vahvistusta kaivamaan kultaa. Kaarreojan legendaarisista sorista lähdetään etsimään kullan murusia, mutta tekniset haasteet tuovat oman jännityksensä tähänkin seikkailuun.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,2614.0,126.0,25.0,Lifestyle_(sociology),68.6388189,25.5985362,2023-11-04 08:00:09+00:00,PT9M15S,https://www.youtube.com/watch?v=uzv1EY6GqIo,Lemmenjoki
e2TLCtWaJi4,Finding some Gold before the End of Season,"Time has come to scoop up the final pieces of gold. Pack away your gold pans and sluice boxes. Not forgetting tools of course. But just before that we still try to save this dismal season by digging down to bedrock at the hill gulley pit.

I prospect gold in Lemmenjoki national park, Lapland, Finland. Here are the stories about summer 2021 season at Kaarreoja, the creek where my claim is located.

Tilaa kanava: https://www.youtube.com/@jomsa?sub_confirmation=1
Tule jäseneksi: https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,1640.0,32.0,29.0,"Hobby,Lifestyle_(sociology)",68.6388189,25.5985362,2021-12-04 11:15:01+00:00,PT16M30S,https://www.youtube.com/watch?v=e2TLCtWaJi4,Lemmenjoki
erzbQ1C8LNw,Upeita maisemia Sallassa  #lappi #salla #naruska,"Oli muuten komiat maisemat tuolta Sallan yhteismetsän kiepin ikkunasta Naruskajoelle.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/jomsatube
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,2045.0,50.0,2.0,"Lifestyle_(sociology),Tourism",,,2023-09-25 14:01:02+00:00,PT13S,https://www.youtube.com/watch?v=erzbQ1C8LNw,Salla
KworbAg4LzI,Kultaa ja Jalokivia Suuren Kiven alta - Kullanhuuhdontaa kesältä 2010,"Kerron hieman tarinoita Lemmenjoen kullanhuuhdonta historiasta minun osaltani. Palaamme ajassa vuoteen 2010 ja katselemme mitä silloin tapahtui kullanhuuhdonnassa Kaarreojalla, Hämylässä. Kultaa alkoikin löytyä viimein hyvin ja lopulta kesästä muodostuikin todellinen kultainen kesä.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/jomsatube
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/

Tagit: #kullanhuuhdonta #lappi #finland",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,4072.0,105.0,14.0,"Food,Hobby,Lifestyle_(sociology)",,,2023-01-29 09:15:10+00:00,PT18M5S,https://www.youtube.com/watch?v=KworbAg4LzI,Lemmenjoki
OnMlyW58ZX0,Kullanhuuhdontaa Lemmenjoella #kullanhuuhdonta #lemmenjoki #kulta,"Kullanhuuhdonta työmaa lapiomiehineen, kulta ränneineen ja muine tilkkeineen. BONUS pisteitä jos huomaat lapiomiehen virheen.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/sjomppanen
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,1357.0,18.0,0.0,Lifestyle_(sociology),,,2023-12-05 14:11:46+00:00,PT12S,https://www.youtube.com/watch?v=OnMlyW58ZX0,Lemmenjoki
AsDkqim8wiI,"Gold Panning Adventure in Lemmenjoki, Finland  - 2018","This is an overview of how classical placer gold mining happens in modern day Finnish Lapland at Lemmenjoki . Shot in a style of sort of diary on my own claim. Me and my friend do some digging for few weeks and manage to find some nice gold.

Keywords : #prospecting #gold #lemmenjoki #finland #mining #panning #goldfever",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,4553.0,44.0,5.0,"Hobby,Lifestyle_(sociology)",,,2018-08-09 16:25:25+00:00,PT21M26S,https://www.youtube.com/watch?v=AsDkqim8wiI,Lemmenjoki
ftjFmxvlcPA,Kullankaivajan kämppä Lapin tunturissa,"Järjestellään työmaatupaa valmiiksi tulevaa Kullanhuuhdontakautta varten. Pistetään ruokakomeroa, saunaa ja vähän muutenkin varastotiloja ojennukseen, jotta kesällä mukavempi tulla sitten kaivelemaan. Tulehan mukaan touhuamaan!

VALITETTAVASTI RENGINPAIKAT OVAT TÄYNÄ KAUDELLE 2023.
Mikäli haluat kumminkin yrittää onneasti, kannattaa käydä vaikka pistämässä viestiä www.jomsa.fi kautta.

Piditkö tästä sisällöstä? Tilaa kanava:
https://www.youtube.com/@jomsa?sub_confirmation=1

Tue toimintaani tilaamalla kanavan jäsenyys:
https://www.youtube.com/@jomsa/join

---
WEB: https://www.jomsa.fi
FB : https://www.facebook.com/jomsatube
Instagram: https://www.instagram.com/kullanhuuhtoja_jomsa/",UCoPZwpTSuPHzvJjKnkSF99Q,Kullanhuuhtoja Jomsa,6709.0,202.0,10.0,Lifestyle_(sociology),68.6388189,25.5985362,2023-05-27 09:03:23+00:00,PT9M6S,https://www.youtube.com/watch?v=ftjFmxvlcPA,Lemmenjoki
